frame,hops_from_anchor,anchor_frame,err_m,est_lat,est_lon,gt_lat,gt_lon
900,90,0,179.80706749303468,43.52107175945855,-5.625324257031788,43.5221483451246,-5.62366364143193
910,91,0,180.96207936214068,43.52107176050566,-5.625324259215166,43.5221525144648,-5.62364959668771
920,92,0,181.80645687156968,43.521071758938895,-5.625324256514456,43.5221555375021,-5.62363930681784
930,93,0,182.6131120526642,43.52107175975251,-5.625324258254145,43.5221584369189,-5.62362949969322
940,94,0,183.7712186941557,43.521071761859865,-5.625324262399012,43.5221625898966,-5.62361542106311
950,95,0,184.62283285381534,43.52107176338852,-5.625324265464136,43.5221657687827,-5.6236052290198
960,96,0,185.49226992805023,43.52107175699685,-5.625324253747686,43.5221688562773,-5.62359463494717
970,97,0,186.63376434790567,43.52107174892004,-5.625324238876425,43.5221725551234,-5.62358031232157
980,98,0,187.4608102720753,43.52107174471225,-5.625324231214798,43.522175349407,-5.6235700841256
990,99,0,188.29656487295819,43.52107174150971,-5.625324225423169,43.5221782808126,-5.62355988565361
1000,100,0,189.4494830978423,43.52107173527608,-5.625324213982839,43.5221822949722,-5.62354579242059
1010,101,0,190.2578569226981,43.52107173526519,-5.625324214139555,43.5221849399175,-5.62353572145355
1015,0,1015,1.2363158314718703,43.522184873079894,-5.62354389648371,43.522186988264,-5.62352886046911
1020,101,2030,154.58117127786298,43.52179215139077,-5.625361001580341,43.5221879658504,-5.62352539094139
1030,100,2030,155.80298641264693,43.52179216866759,-5.625361003579549,43.5221924876332,-5.62351144950251
1040,99,2030,156.7020901684002,43.521792183935624,-5.62536100534786,43.5221954635522,-5.62350104588315
1050,98,2030,157.57447254778003,43.52179219659523,-5.625361006815387,43.5221981996667,-5.62349089003828
1060,97,2030,158.80816133753413,43.521792207048236,-5.62536100802702,43.5222022210225,-5.62347659359379
1070,96,2030,159.6724395686654,43.52179221618508,-5.625361009086729,43.5222052853691,-5.6234666803756
1080,95,2030,160.5562921540118,43.52179222370567,-5.625361009958953,43.5222080426955,-5.62345638757402
1090,94,2030,161.74548514454335,43.521792230813034,-5.625361010784318,43.5222120450666,-5.62344266192075
1100,93,2030,162.48646575760594,43.521792236244096,-5.6253610114149915,43.5222148090577,-5.62343422231469
1110,92,2030,163.12593520216868,43.52179224011773,-5.625361011866126,43.5222169573797,-5.62342684073232
1120,91,2030,163.86029016548858,43.52179224320537,-5.6253610122268585,43.5222192365529,-5.62341828600336
1130,90,2030,164.36185514567939,43.52179224619677,-5.625361012576442,43.5222208403114,-5.6234124626259
1140,89,2030,164.81414935554972,43.52179224878823,-5.625361012878578,43.5222222599841,-5.62340720030191
1150,88,2030,165.2705025654723,43.521792250649845,-5.625361013096739,43.5222235697437,-5.62340183967885
1160,87,2030,165.38603797162386,43.52179225138644,-5.6253610131848,43.5222237484149,-5.62340041842794
1170,86,2030,165.43095081094916,43.52179225137168,-5.625361013184587,43.5222238615494,-5.62339988431284
1180,85,2030,165.49347957620867,43.521792252013775,-5.625361013255545,43.5222241165176,-5.62339918129586
1190,84,2030,165.52214893490378,43.521792253471226,-5.625361013436347,43.5222239504396,-5.62339874018532
1200,83,2030,165.5455802449275,43.52179225406215,-5.625361013525016,43.5222231964834,-5.62339812157169
1210,82,2030,165.65931279530213,43.52179225423403,-5.625361013570506,43.5222204142104,-5.62339549267751
1220,81,2030,165.84278856302214,43.5217922549755,-5.6253610136947065,43.522217049662,-5.62339173298247
1230,80,2030,166.15653220816594,43.521792256235564,-5.625361013893228,43.5222119852345,-5.62338561783079
1240,79,2030,166.7663653041706,43.52179225832391,-5.62536101421781,43.522202796306,-5.62337409120656
1250,78,2030,167.2164246151713,43.521792260335424,-5.625361014525476,43.522196127777,-5.62336570386685
1260,77,2030,167.64832239471704,43.521792261779524,-5.6253610147563124,43.5221897600502,-5.62335772522112
1269,0,1269,132.87137779668183,43.521296402851476,-5.624451252495733,43.522183547024,-5.62334999042767
1270,76,2030,168.20714076886645,43.52179226396561,-5.625361015101644,43.5221815161026,-5.62334748270431
1280,75,2030,168.62868733812422,43.52179226551324,-5.625361015343474,43.5221756053852,-5.62333992834364
1290,74,2030,169.03989678305916,43.52179226711703,-5.625361015590861,43.522169541097,-5.6233324993113
1300,73,2030,169.62665298592282,43.521792268636624,-5.625361015830888,43.5221613317945,-5.6233221359084
1310,72,2030,170.06123686078206,43.521792270195554,-5.625361016072361,43.5221556809621,-5.62331466264215
1320,71,2030,170.49435024946712,43.52179227171173,-5.625361016307359,43.5221497156564,-5.62330714665537
1330,70,2030,171.09639785021366,43.52179227320438,-5.62536101653981,43.522141665921,-5.62329685395113
1340,69,2030,171.53638032113693,43.52179227466675,-5.625361016768404,43.5221357065436,-5.6232893607429
1350,68,2030,171.9991060829739,43.521792276102886,-5.625361016994776,43.5221297451096,-5.62328162339637
1360,67,2030,172.62835650042658,43.52179227749566,-5.625361017213892,43.522121564095,-5.62327115205508
1370,66,2030,173.07346681235154,43.52179227889259,-5.625361017433748,43.5221156950812,-5.62326377160558
1380,65,2030,173.51999677118846,43.52179228026656,-5.625361017649137,43.522109861157,-5.6232564258428
1390,64,2030,174.142364563217,43.52179228160176,-5.625361017858241,43.522101754546,-5.62324626385536
1400,63,2030,174.59986335245253,43.52179228288882,-5.625361018062736,43.5220961174126,-5.62323893217659
1410,62,2030,175.07769577510354,43.521792284141014,-5.625361018265885,43.5220901174629,-5.62323128594642
1420,61,2030,175.7190232124861,43.52179228543832,-5.625361018474179,43.5220818098626,-5.6232210254704
1430,60,2030,176.17665529455365,43.52179228667889,-5.625361018674651,43.5220757341718,-5.62321371619124
1440,59,2030,176.6417835259576,43.521792287939284,-5.625361018875788,43.5220699426891,-5.62320642468307
1450,58,2030,177.30139545029576,43.521792289189214,-5.625361019074096,43.5220618042943,-5.62319616846125
1460,57,2030,177.773130854785,43.521792290412634,-5.625361019267639,43.5220559076604,-5.62318886230117
1470,56,2030,178.22301842169966,43.52179229154659,-5.62536101944694,43.5220501130936,-5.62318189252873
1480,55,2030,178.74886316321445,43.52179229251022,-5.625361019599698,43.5220436244188,-5.6231738552812
1490,54,2030,179.0462875976622,43.5217922932359,-5.625361019715967,43.5220398850083,-5.6231693150652
1500,53,2030,179.32821314629993,43.521792293905975,-5.625361019822233,43.5220365242813,-5.62316506445006
1510,52,2030,179.71409104556747,43.52179229459183,-5.625361019929867,43.5220321694505,-5.6231593174423
1520,51,2030,179.93870885891192,43.521792295154334,-5.6253610200181186,43.5220296481981,-5.6231559845859
1523,0,1523,129.2734115933557,43.5225960307563,-5.624552802987374,43.522029005689,-5.6231551597367
1530,50,2030,180.05781474964573,43.52179229545903,-5.625361020065695,43.5220281983143,-5.62315419717655
1540,49,2030,180.14849093688466,43.521792295583836,-5.625361020085222,43.5220274386871,-5.62315290758755
1550,48,2030,180.21831816607144,43.52179229568836,-5.625361020091706,43.5220276868404,-5.62315208349431
1560,47,2030,180.27069495295387,43.52179229593685,-5.6253610201227975,43.5220279773654,-5.62315148652546
1570,46,2030,180.2505733710111,43.52179229589077,-5.625361020138874,43.5220267024003,-5.62315148057091
1580,45,2030,180.23643834791147,43.52179229590522,-5.6253610201636555,43.5220248187094,-5.6231512790607
1590,44,2030,180.27164990983582,43.52179229606402,-5.625361020215133,43.522021909162,-5.62315025988441
1600,43,2030,180.36877369822503,43.521792296387446,-5.625361020311452,43.5220152107779,-5.62314774176417
1610,42,2030,180.52895142472235,43.52179229690056,-5.625361020459428,43.52200764042,-5.62314431476897
1620,41,2030,180.70023316850032,43.52179229767534,-5.625361020660117,43.5219988425835,-5.62314058390192
1630,40,2030,180.92695843093514,43.52179229829491,-5.6253610208402876,43.5219871498143,-5.62313574576865
1640,39,2030,181.0962538946656,43.52179229888878,-5.625361021011447,43.5219793199694,-5.62313235724199
1650,38,2030,181.2690743677195,43.521792299493804,-5.625361021185083,43.5219715207551,-5.62312898487805
1660,37,2030,181.5139389476546,43.521792300098795,-5.625361021358434,43.5219609114556,-5.62312436356695
1670,36,2030,181.69564238945946,43.521792300722566,-5.625361021537071,43.5219534704667,-5.62312105859324
1680,35,2030,181.88789398136905,43.52179230137046,-5.625361021720716,43.5219456637277,-5.62311762432035
1690,34,2030,182.15494509435115,43.52179230199774,-5.625361021905728,43.5219351674128,-5.6231129859017
1700,33,2030,182.33359684429195,43.521792302686315,-5.625361022102759,43.5219277373717,-5.62310989075531
1710,32,2030,182.54171067444705,43.52179230332907,-5.6253610222933625,43.5219199818239,-5.62310644306128
1720,31,2030,182.83252085177637,43.521792304035635,-5.6253610224947685,43.5219095967845,-5.62310175861287
1730,30,2030,183.04207228836458,43.52179230471852,-5.625361022696787,43.5219021444694,-5.62309844465981
1740,29,2030,183.25696960799888,43.52179230541834,-5.625361022906428,43.5218944772849,-5.62309509441272
1750,28,2030,183.55867501540413,43.52179230612063,-5.625361023121281,43.5218838637106,-5.6230904885079
1760,27,2030,183.75123264515688,43.52179230683648,-5.6253610233440465,43.521876528051,-5.62308756018397
1770,26,2030,183.97900346965056,43.521792307582594,-5.625361023570424,43.5218687069921,-5.6230842103149
1776,0,1776,85.17785777547284,43.522525601845246,-5.623611028872633,43.5218634619487,-5.62308218311564
1780,25,2030,184.2757777594209,43.52179230834979,-5.625361023800468,43.5218580185644,-5.62307989684547
1790,24,2030,184.5217653112922,43.5217923091559,-5.6253610240348815,43.5218505315284,-5.62307646106031
1800,23,2030,184.747290901393,43.521792309977755,-5.625361024276857,43.5218430935464,-5.62307332867452
1810,22,2030,185.0840828623424,43.521792310813424,-5.625361024523193,43.5218324715715,-5.6230687539601
1820,21,2030,185.3284154627384,43.521792311686475,-5.6253610247785435,43.5218247497516,-5.62306549426017
1830,20,2030,185.65375134893122,43.52179231256716,-5.625361025037549,43.5218147046805,-5.62306123570492
1840,19,2030,185.91565779200562,43.521792313473945,-5.625361025301099,43.5218068730751,-5.62305787165814
1850,18,2030,186.12283100019866,43.521792314297656,-5.625361025538648,43.5218007310007,-5.62305524711201
1860,17,2030,186.34321198298065,43.521792314945955,-5.625361025733426,43.5217934493044,-5.62305248854065
1870,16,2030,186.51030642039686,43.52179231551301,-5.625361025905799,43.5217884116748,-5.62305042447987
1880,15,2030,186.6399176542694,43.521792316065635,-5.625361026073983,43.5217839407796,-5.62304884160474
1890,14,2030,186.81037261262082,43.52179231657755,-5.6253610262287,43.5217785196266,-5.62304677952875
1900,13,2030,186.9010721933776,43.52179231693225,-5.62536102633499,43.5217758857155,-5.62304568870883
1910,12,2030,186.95396879101781,43.52179231712034,-5.6253610263943115,43.5217744063998,-5.62304505431113
1920,11,2030,187.0141596733688,43.52179231722135,-5.625361026401415,43.521774114971,-5.62304431292026
1930,10,2030,187.0555429694855,43.52179231744724,-5.625361026401269,43.5217742830365,-5.62304379770846
1940,9,2030,187.06168743187405,43.52179231742862,-5.625361026511559,43.5217739778662,-5.62304372625369
1950,8,2030,187.02420901229414,43.521792317396354,-5.625361026572227,43.5217725321156,-5.62304421329949
1960,7,2030,186.92048059417635,43.52179231740369,-5.625361026664698,43.5217699777392,-5.62304554277475
1970,6,2030,186.75879931653606,43.52179231741351,-5.625361026846857,43.5217659364226,-5.62304762715678
1980,5,2030,186.45071681948266,43.52179231743269,-5.625361027162762,43.5217572264345,-5.62305166529856
1990,4,2030,186.14344928376337,43.521792317432286,-5.625361027626248,43.5217483074498,-5.62305576440346
2000,3,2030,185.83929494103472,43.52179231742015,-5.625361028154845,43.5217397843754,-5.62305987447244
2010,2,2030,185.45520211358314,43.5217923174113,-5.6253610287097695,43.5217289959885,-5.6230651536215
2020,1,2030,185.19632389355456,43.521792317424776,-5.625361029293596,43.5217210227379,-5.623068809064
2030,0,2030,184.94975121857524,43.52179231744592,-5.625361029943583,43.521713144375,-5.62307235987618
2040,1,2030,184.63723230160062,43.52179231744524,-5.625361030674515,43.5217030662014,-5.62307694347509
2050,2,2030,184.39885805806261,43.52179231744859,-5.625361031497051,43.521695264186,-5.62308050789779
2060,3,2030,184.16291749945296,43.52179231744783,-5.62536103244724,43.5216878330497,-5.62308406239616
2070,4,2030,183.84265214086915,43.52179231742549,-5.62536103355934,43.5216776127683,-5.6230889767098
2080,5,2030,183.59733519069175,43.521792317385035,-5.625361034871906,43.5216695576695,-5.62309282647913
2090,6,2030,183.38875415143934,43.52179231735954,-5.625361036428009,43.5216621717321,-5.62309620356924
2100,7,2030,183.0892203458076,43.52179231729483,-5.625361038318087,43.5216520300264,-5.6231010818719
2110,8,2030,182.86168060689414,43.521792317174814,-5.6253610406619,43.5216441930923,-5.62310486604648
2120,9,2030,182.64868505663424,43.52179231705326,-5.625361043657387,43.5216368617775,-5.62310845806812
2130,10,2030,182.37562635544464,43.52179231695729,-5.62536104754976,43.5216267808283,-5.62311322881049
2140,11,2030,182.16192430626194,43.521792316871334,-5.625361052804457,43.52161891117,-5.62311702536681
2150,12,2030,181.97666753754217,43.52179231663391,-5.625361060583652,43.5216116924572,-5.62312042570811
2160,13,2030,181.71590204681613,43.52179231622413,-5.6253610732739965,43.5216014670706,-5.62312530401075
2170,14,2030,181.51788849032997,43.52179231533567,-5.625361098162582,43.5215936378468,-5.62312909792058
2180,15,2030,181.35939055663505,43.52179231312174,-5.625361154712323,43.521586829181,-5.62313230629799
2190,16,2030,181.19242838954833,43.52179230630991,-5.625361328043198,43.5215795331955,-5.62313586722359
2200,17,2030,180.54810256175713,43.52179254696925,-5.6253545414379476,43.5215744624459,-5.62313811398569
2210,18,2030,180.97736377994684,43.52179232818292,-5.625360722245423,43.5215697988297,-5.62313976670885
2220,19,2030,180.85901776249716,43.521792323822986,-5.6253608654792275,43.5215648244748,-5.62314234862801
2230,20,2030,180.7807953554628,43.52179232265585,-5.625360907092896,43.5215618517597,-5.62314395267495
2240,21,2030,180.76443292420348,43.521792322332374,-5.625360920453317,43.5215603727012,-5.62314446420063
2250,22,2030,180.81125840821312,43.52179232151803,-5.625360920830631,43.521559837167,-5.62314398499979
2260,23,2030,180.85553156858862,43.5217923196217,-5.625360913475466,43.5215597659932,-5.62314343727413
2270,24,2030,180.85715728875888,43.52179232134941,-5.625360925761918,43.5215596155241,-5.6231434595801
2280,25,2030,180.74089633113184,43.52179232244588,-5.625360935658676,43.5215585733431,-5.62314513366406
2284,0,2284,206.89074538339077,43.52148950650807,-5.625707073787495,43.5215580298245,-5.62314573431919
2290,26,2030,180.61144190343575,43.52179232300787,-5.625360947145074,43.521556401222,-5.62314720415206
2300,27,2030,180.42762528783015,43.521792323392795,-5.625360961037124,43.5215530197968,-5.62315021101934
2310,28,2030,180.0196588131964,43.52179232395143,-5.625360975413229,43.5215455697432,-5.62315689771432
2320,29,2030,179.58668927219847,43.521792324494236,-5.625360986770289,43.521537864877,-5.62316400784552
2330,30,2030,179.15376670573133,43.521792324884146,-5.625360993806584,43.5215303259677,-5.62317113669074
2340,31,2030,178.61057480598546,43.52179232515943,-5.625360998197602,43.5215211428998,-5.62318009585685
2350,32,2030,178.23366695720134,43.521792325292836,-5.625361001153415,43.5215141367497,-5.62318651922787
2360,33,2030,177.89571258844862,43.5217923253669,-5.625361003409341,43.5215074253696,-5.62319242974997
2370,34,2030,177.38808538256256,43.52179232550471,-5.625361005241073,43.5214985716812,-5.62320107767159
2380,35,2030,176.99105916039431,43.521792325618904,-5.625361006734638,43.5214916907107,-5.62320788950721
2390,36,2030,176.65543185418284,43.52179232570081,-5.625361007953021,43.5214851680074,-5.62321388046297
2400,37,2030,176.1869068606778,43.52179232574847,-5.625361008977618,43.5214761849594,-5.62322228632698
2410,38,2030,175.8229669776212,43.521792325814495,-5.625361009860778,43.5214693674525,-5.62322883134128
2420,39,2030,175.47877477279295,43.52179232587974,-5.625361010622127,43.5214627991739,-5.62323510471391
2430,40,2030,175.0260904625811,43.52179232593737,-5.6253610112819645,43.5214541349169,-5.623243437138
2440,41,2030,174.6805331815609,43.52179232596495,-5.625361011861843,43.5214473667896,-5.62324990332518
2450,42,2030,174.35634588553813,43.521792326019195,-5.625361012389089,43.521440766745,-5.62325609692551
2460,43,2030,173.9181603509551,43.52179232605843,-5.6253610128563905,43.5214319388601,-5.62326451743939
2470,44,2030,173.58062077927116,43.52179232610803,-5.625361013288549,43.5214249221898,-5.62327113816175
2480,45,2030,173.27237852483577,43.52179232614428,-5.625361013674218,43.5214185070875,-5.62327723705612
2490,46,2030,172.84531320265577,43.52179232619693,-5.625361014029182,43.5214097541459,-5.62328571976214
2500,47,2030,172.54454140178666,43.521792326234966,-5.625361014338567,43.5214033490155,-5.62329183500799
2510,48,2030,172.2961485029228,43.521792326261426,-5.625361014567059,43.5213985906147,-5.62329672947278
2520,49,2030,172.03949254618138,43.521792326270614,-5.625361014745298,43.5213925663006,-5.6233022244988
2530,50,2030,171.85806588149194,43.52179232626105,-5.625361014895864,43.5213883537836,-5.62330611784072
2538,0,2538,149.89090950193764,43.521635085318806,-5.625133856606666,43.521384556726,-5.6233093469169
2540,51,2030,171.7177775612232,43.52179232623901,-5.62536101503035,43.521384556726,-5.6233093469169
2550,52,2030,171.57619082839545,43.52179232621385,-5.625361015135364,43.5213805117092,-5.62331270444234
2560,53,2030,171.510261549435,43.52179232622085,-5.62536101519359,43.5213787778367,-5.62331421690242
2570,54,2030,171.46573013166153,43.52179232623405,-5.625361015217956,43.5213784744314,-5.623314906309
2580,55,2030,171.47665268867556,43.52179232623894,-5.625361015205123,43.5213786812707,-5.62331468627362
2590,56,2030,171.48259051013798,43.521792326294964,-5.625361015267743,43.5213786918251,-5.6233146059342
2600,57,2030,171.45584503270075,43.52179232639066,-5.625361015344333,43.521377976797,-5.62331522520902
2610,58,2030,171.2602692716301,43.52179232643257,-5.62536101540262,43.5213766200738,-5.62331826525171
2620,59,2030,170.93335660741687,43.521792326626965,-5.62536101553573,43.5213752482042,-5.6233230052759
2630,60,2030,170.40134952421587,43.52179232702662,-5.625361015781211,43.5213733465571,-5.62333059933285
2640,61,2030,169.42287807220768,43.52179232753971,-5.625361016107071,43.5213691494603,-5.62334487252488
2650,62,2030,168.56652164994895,43.5217923280731,-5.625361016436896,43.5213658263244,-5.62335725963104
2660,63,2030,167.78210375282487,43.52179232855298,-5.625361016726651,43.5213629088489,-5.62336858153223
2670,64,2030,166.81556641156087,43.52179232893462,-5.625361016967955,43.5213587314212,-5.62338280926044
2680,65,2030,166.07949700897342,43.52179232927458,-5.625361017179788,43.5213558052414,-5.62339356821786
2690,66,2030,165.38607189874207,43.5217923296033,-5.625361017386134,43.5213527752307,-5.62340384343759
2700,67,2030,164.4224331732215,43.52179232991456,-5.625361017579201,43.5213488761249,-5.62341802929556
2710,68,2030,163.68897563272884,43.52179233020519,-5.625361017757968,43.5213457598281,-5.62342892237169
2720,69,2030,162.97492743822858,43.5217923304694,-5.625361017922238,43.5213428841587,-5.62343948407225
